2024 RANK,2023 RANK,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,rank_order,rank,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,female_student_pct,stats_proportion_of_isr,subjects_offered,University_Name,Master_Country
875.5,900.5,M,FC,HI,3,A,5.3,601.0,5.2,601.0,38.2,413.0,6.5,701,15.1,665.0,11.2,688.0,35.4,416.0,47.4,147.0,2.3,701.0,0.0,9190.0,900.5,0.0,9190.0,23.4,1124.0,16.2,1035.0,60.6,767.0,20.5,1513.0,53.8,697.0,10056.0,12.3,14.0,59.0,28.0,"Computer Science,General Engineering,Geography,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Architecture,Communication & Media Studies,Law,History, Philosophy & Theology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Agriculture & Forestry,Chemistry,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Medicine & Dentistry,Mechanical & Aerospace Engineering,Biological Sciences,Other Health,Psychology,Archaeology,Sociology,Accounting & Finance",University of Malta,Malta
875.5,900.5,L,FC,HI,3,A,7.0,601.0,6.7,601.0,30.8,509.0,6.7,701,1.9,701.0,14.3,636.0,16.1,584.0,52.1,123.0,31.3,428.0,0.0,13460.0,1350.5,0.0,13460.0,20.1,1368.0,16.9,978.0,40.8,1209.0,36.5,1061.0,38.9,1156.0,12919.0,14.4,11.0,54.0,36.0,"Geography,Communication & Media Studies,Psychology,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science,Law,Architecture,Other Health,Computer Science,Sociology,Economics & Econometrics,General Engineering,Chemical Engineering,Chemistry,History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Agriculture & Forestry,Education,Medicine & Dentistry,Business & Management,Physics & Astronomy,Mechanical & Aerospace Engineering,Art, Performing Arts & Design",University of Maribor,Slovenia
715.5,900.5,M,FC,VH,4,A,10.6,601.0,13.1,601.0,13.4,701.0,18.1,581,59.4,318.0,15.9,601.0,6.2,701.0,10.8,701.0,38.7,370.0,0.0,7080.0,700.5,0.0,7080.0,28.8,754.0,24.6,624.0,61.5,744.0,66.8,508.0,50.1,801.0,11668.0,17.2,11.0,46.0,41.0,"General Engineering,Biological Sciences,Economics & Econometrics,Civil Engineering,Other Health,Business & Management,Mathematics & Statistics,Education,Agriculture & Forestry,Accounting & Finance,History, Philosophy & Theology,Chemistry,Sociology,Physics & Astronomy,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Computer Science,Psychology,Languages, Literature & Linguistics,Chemical Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Communication & Media Studies","University of Maryland, Baltimore County",United States
169.0,164.0,XL,FC,VH,5,A,49.2,165.0,26.1,369.0,35.1,451.0,68.4,154,31.6,477.0,14.0,639.0,85.5,113.0,41.6,176.0,81.7,137.0,48.9,1140.0,114.0,65.7,1140.0,49.4,138.0,58.1,93.0,92.8,79.0,70.2,429.0,48.6,848.0,33988.0,17.0,9.0,49.0,39.0,"Chemical Engineering,General Engineering,Education,Geography,Communication & Media Studies,History, Philosophy & Theology,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,Civil Engineering,Other Health,Mathematics & Statistics,Languages, Literature & Linguistics,Chemistry,Mechanical & Aerospace Engineering,Archaeology,Sport Science,Politics & International Studies (incl Development Studies),Sociology,Accounting & Finance,Business & Management,Agriculture & Forestry,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences","University of Maryland, College Park",United States
278.0,296.0,L,FC,VH,4,B,20.1,435.0,44.7,198.0,76.8,155.0,19.2,565,84.2,215.0,22.8,502.0,55.0,283.0,37.0,198.0,50.6,305.0,36.9,2240.0,225.5,0.0,2240.0,48.5,153.0,34.7,357.0,83.2,252.0,80.4,258.0,67.5,440.0,17060.0,10.4,14.0,54.0,12.0,"Languages, Literature & Linguistics,Other Health,Sociology,Mechanical & Aerospace Engineering,Law,Psychology,General Engineering,Communication & Media Studies,Mathematics & Statistics,Education,Architecture,Biological Sciences,Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Sport Science,Geography,Accounting & Finance,Medicine & Dentistry,Chemistry,Business & Management,Civil Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering",University of Miami,United States
33.0,25.0,XL,FC,VH,5,A,98.3,22.0,89.9,48.0,82.2,127.0,56.2,231,67.0,292.0,27.6,445.0,95.4,48.0,94.3,29.0,83.7,126.0,81.7,230.0,23.0,87.4,230.0,84.7,22.0,87.4,23.0,95.5,45.0,80.7,255.0,69.0,422.0,45783.0,8.1,16.0,51.0,22.0,"Chemical Engineering,Accounting & Finance,Archaeology,Economics & Econometrics,Sociology,Psychology,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Sport Science,Biological Sciences,Agriculture & Forestry,Civil Engineering,Electrical & Electronic Engineering,History, Philosophy & Theology,General Engineering,Business & Management,Education,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Architecture,Chemistry,Medicine & Dentistry,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Law",University of Michigan-Ann Arbor,United States
276.0,324.0,XL,FC,VH,4,A,51.2,159.0,12.7,601.0,5.6,701.0,47.8,284,7.5,701.0,6.8,701.0,59.0,255.0,24.2,345.0,92.1,77.0,37.0,3830.0,375.5,0.0,3830.0,31.3,624.0,31.8,420.0,87.3,169.0,69.5,443.0,47.2,886.0,50995.0,21.8,7.0,60.0,16.0,"Agriculture & Forestry,Communication & Media Studies,Other Health,Sport Science,Law,Chemical Engineering,Sociology,Archaeology,Mathematics & Statistics,Economics & Econometrics,Medicine & Dentistry,Geography,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Computer Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemistry,Business & Management,History, Philosophy & Theology,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Veterinary Science,Psychology",University of Milan,Italy
615.5,595.5,L,FC,VH,4,A,15.6,562.0,8.7,601.0,32.8,483.0,18.7,573,19.4,596.0,18.0,575.0,52.7,297.0,10.2,701.0,27.6,471.0,0.0,7120.0,700.5,0.0,7120.0,26.3,922.0,30.3,462.0,59.3,799.0,74.7,340.0,51.9,744.0,20001.0,19.5,13.0,56.0,31.0,"Mechanical & Aerospace Engineering,Medicine & Dentistry,General Engineering,Chemistry,Accounting & Finance,Civil Engineering,Architecture,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Education,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Law,Biological Sciences,Archaeology,Sociology,Other Health,Psychology,Art, Performing Arts & Design,Computer Science,Physics & Astronomy,Agriculture & Forestry,Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences",University of Minho,Portugal
645.5,900.5,L,FC,VH,5,A,8.7,601.0,3.2,601.0,2.3,701.0,50.3,262,3.9,701.0,3.8,701.0,21.4,532.0,13.9,613.0,57.4,263.0,0.0,4570.0,450.5,0.0,4570.0,32.0,592.0,24.6,625.0,79.6,331.0,80.3,260.0,40.2,1114.0,21836.0,27.0,5.0,54.0,22.0,"Languages, Literature & Linguistics,Economics & Econometrics,Civil Engineering,Chemical Engineering,Chemistry,Mathematics & Statistics,History, Philosophy & Theology,Geography,Other Health,Education,Biological Sciences,Psychology,Communication & Media Studies,Medicine & Dentistry,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Sport Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Law,Sociology,General Engineering,Business & Management",University of Modena and Reggio Emilia,Italy
925.5,900.5,L,FC,VH,5,A,12.6,601.0,2.8,601.0,32.5,489.0,5.7,701,3.7,701.0,8.3,701.0,42.0,363.0,5.5,701.0,9.4,683.0,0.0,9280.0,900.5,0.0,9280.0,25.2,989.0,19.9,820.0,52.6,952.0,61.4,625.0,38.9,1157.0,28862.0,17.7,5.0,62.0,20.0,"Biological Sciences,Accounting & Finance,Chemical Engineering,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies,Business & Management,Medicine & Dentistry,Veterinary Science,Geography,Physics & Astronomy,Law,History, Philosophy & Theology,Sport Science,Economics & Econometrics,Other Health,Chemistry,Education,Art, Performing Arts & Design,Agriculture & Forestry,Mathematics & Statistics,Psychology",University of Murcia,Spain
280.0,253.0,L,FC,HI,4,B,29.0,300.0,61.2,130.0,56.5,260.0,15.1,635,25.2,531.0,74.8,186.0,28.9,464.0,28.4,282.0,45.6,333.0,36.8,3260.0,325.5,0.0,3260.0,35.6,441.0,30.4,460.0,82.3,282.0,79.1,275.0,74.4,340.0,11969.0,14.3,26.0,54.0,16.0,"Computer Science,Psychology,Archaeology,Law,General Engineering,Business & Management,Chemistry,Architecture,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Accounting & Finance,Education,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Communication & Media Studies,Other Health,Biological Sciences,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Economics & Econometrics",University of Navarra,Spain
1100.5,1300.5,L,CO,VH,4,A,5.7,601.0,4.5,601.0,5.0,701.0,14.1,656,8.7,701.0,5.5,701.0,14.4,605.0,10.6,701.0,23.0,514.0,0.0,7290.0,700.5,0.0,7290.0,23.2,1140.0,22.1,726.0,74.4,456.0,58.7,668.0,37.0,1241.0,26819.0,20.6,6.0,49.0,32.0,"Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Other Health,General Engineering,Business & Management,Art, Performing Arts & Design,Education,Communication & Media Studies,Civil Engineering,Psychology,Geography,Chemistry,Architecture,Biological Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Computer Science,Accounting & Finance,Physics & Astronomy,Economics & Econometrics,Sport Science",University of North Carolina at Charlotte,United States
304.0,243.0,L,CO,VH,5,B,26.5,331.0,32.2,306.0,59.7,238.0,39.1,350,23.3,561.0,17.7,578.0,32.0,449.0,45.2,155.0,34.6,403.0,34.3,1990.0,199.0,58.7,1990.0,51.9,118.0,42.6,215.0,76.1,415.0,72.9,372.0,69.9,410.0,12576.0,10.9,12.0,47.0,36.0,"Civil Engineering,Psychology,Biological Sciences,Law,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Accounting & Finance,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sociology,Architecture,Chemistry,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,General Engineering",University of Notre Dame,United States
100.0,114.0,XL,FC,VH,5,A,60.7,116.0,72.1,96.0,32.2,492.0,46.5,290,90.0,183.0,75.2,185.0,98.4,18.0,24.4,342.0,80.0,150.0,60.4,1300.0,130.0,63.8,1300.0,45.6,195.0,45.9,180.0,90.6,115.0,71.2,402.0,92.8,87.0,33520.0,16.0,27.0,54.0,27.0,"History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,General Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Mechanical & Aerospace Engineering,Mathematics & Statistics,Psychology,Biological Sciences,Law,Accounting & Finance,Archaeology,Chemical Engineering,Chemistry,Art, Performing Arts & Design,Agriculture & Forestry,Physics & Astronomy,Architecture,Sport Science,Geography,Medicine & Dentistry,Veterinary Science,Sociology,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Education",University of Nottingham,United Kingdom
1401.0,1401.0,L,FC,MD,4,A,5.0,601.0,2.0,601.0,3.6,701.0,1.7,701,1.6,701.0,7.0,701.0,1.8,701.0,5.9,701.0,2.2,701.0,0.0,13840.0,1350.5,0.0,13840.0,16.7,1654.0,14.6,1156.0,35.0,1330.0,16.9,1767.0,41.0,1083.0,15820.0,17.5,6.0,56.0,22.0,"Sociology,Medicine & Dentistry,Mathematics & Statistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Agriculture & Forestry,Business & Management,Politics & International Studies (incl Development Studies),Biological Sciences,Languages, Literature & Linguistics,General Engineering,Geography,Civil Engineering,Psychology,Mechanical & Aerospace Engineering,Education,Physics & Astronomy,Computer Science,Accounting & Finance,Sport Science,Economics & Econometrics,Chemistry,Other Health,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Law,Architecture",University of Oradea,Romania
725.5,725.5,L,CO,VH,5,A,17.7,503.0,8.6,601.0,11.2,701.0,24.0,502,12.5,701.0,4.5,701.0,8.9,699.0,18.3,457.0,30.7,438.0,0.0,4650.0,450.5,0.0,4650.0,31.1,638.0,30.5,455.0,79.4,336.0,70.2,430.0,43.2,1014.0,21185.0,13.0,6.0,55.0,30.0,"Chemical Engineering,Biological Sciences,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Archaeology,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Computer Science,Geography,Chemistry,Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Architecture,Physics & Astronomy,Psychology,Sport Science,Economics & Econometrics,Accounting & Finance,Law",University of Oregon,United States
117.0,101.0,L,FC,VH,5,A,55.8,139.0,11.2,601.0,81.7,132.0,64.2,183,86.1,202.0,25.4,472.0,95.9,43.0,41.8,173.0,91.8,80.0,56.9,1270.0,127.0,64.3,1270.0,45.6,196.0,50.6,139.0,92.1,91.0,72.3,379.0,75.6,320.0,20967.0,12.5,15.0,66.0,22.0,"Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Art, Performing Arts & Design,Biological Sciences,Geography,Education,Computer Science,Communication & Media Studies,Archaeology,Chemistry,History, Philosophy & Theology,Languages, Literature & Linguistics,Sociology,Psychology,Economics & Econometrics,Medicine & Dentistry,Physics & Astronomy,Law",University of Oslo,Norway
1300.5,1100.5,M,FO,VH,3,A,6.0,601.0,1.0,601.0,19.9,669.0,4.1,701,18.6,605.0,12.3,673.0,1.8,701.0,7.7,701.0,1.2,701.0,0.0,17840.0,1501.0,0.0,17840.0,19.5,1425.0,16.3,1027.0,23.2,1606.0,18.2,1655.0,46.2,925.0,8526.0,16.0,9.0,71.0,20.0,"Agriculture & Forestry,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Other Health,Art, Performing Arts & Design,Geography,Psychology,History, Philosophy & Theology,Sociology,Education,Chemistry,Sport Science,Languages, Literature & Linguistics",University of Ostrava,Czech Republic
206.0,217.0,L,FC,VH,5,A,46.3,178.0,27.1,359.0,11.0,701.0,51.0,256,100.0,44.0,29.2,428.0,38.1,391.0,44.7,159.0,98.1,22.0,45.0,3300.0,325.5,0.0,3300.0,35.6,442.0,35.1,347.0,75.8,425.0,68.8,459.0,81.8,227.0,19350.0,20.6,16.0,61.0,16.0,"General Engineering,Chemistry,Chemical Engineering,Other Health,Communication & Media Studies,Sport Science,History, Philosophy & Theology,Education,Biological Sciences,Psychology,Geography,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Law,Mathematics & Statistics,Economics & Econometrics,Archaeology,Medicine & Dentistry,Accounting & Finance,Physics & Astronomy,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,Languages, Literature & Linguistics,Veterinary Science,Sociology",University of Otago,New Zealand
203.0,237.0,XL,FC,VH,5,A,26.5,329.0,29.7,328.0,3.8,701.0,79.1,116,85.9,203.0,75.9,182.0,85.8,111.0,24.3,344.0,54.6,279.0,45.2,1790.0,177.0,60.2,1790.0,39.6,320.0,46.5,174.0,84.4,226.0,80.2,261.0,86.9,170.0,38366.0,27.2,26.0,59.0,19.0,"Other Health,Chemistry,Sociology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Psychology,Languages, Literature & Linguistics,Education,Civil Engineering,Geography,Chemical Engineering,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Computer Science,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Accounting & Finance,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Sport Science",University of Ottawa,Canada
313.0,392.0,M,FC,VH,4,A,15.8,553.0,17.3,502.0,26.4,564.0,56.9,228,52.5,348.0,9.4,701.0,75.4,168.0,16.6,511.0,88.4,103.0,33.5,2800.0,275.5,0.0,2800.0,33.1,542.0,38.2,281.0,84.1,230.0,66.0,528.0,59.5,595.0,10719.0,20.8,8.0,55.0,29.0,"Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Communication & Media Studies,Chemical Engineering,Architecture,Archaeology,Business & Management,Computer Science,History, Philosophy & Theology,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,Education,Geography,Biological Sciences,Medicine & Dentistry,Accounting & Finance,Chemistry,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Psychology,Electrical & Electronic Engineering,Other Health",University of Oulu,Finland
3.0,4.0,L,FC,VH,5,A,100.0,2.0,100.0,5.0,100.0,8.0,90.6,73,98.2,110.0,98.2,60.0,100.0,1.0,100.0,3.0,97.8,26.0,98.9,10.0,1.0,98.5,10.0,96.6,5.0,100.0,2.0,99.0,5.0,98.7,77.0,97.5,14.0,21750.0,10.9,42.0,49.0,23.0,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education",University of Oxford,United Kingdom
